code,theta,conductivity
4181,0.326,0.1727
4181,0.316,0.1206
4181,0.306,0.0896
4181,0.296,0.0755
4181,0.286,0.0685
4181,0.276,0.062
4181,0.266,0.0552
4181,0.256,0.0484
4181,0.246,0.042
4181,0.236,0.0358
4181,0.226,0.0298
4181,0.216,0.0243
4181,0.206,0.0192
4181,0.196,0.0147
4181,0.186,0.011
4181,0.176,0.0079
4181,0.166,0.0055
4181,0.156,0.0037
4181,0.146,0.0023
4181,0.136,0.0012
4181,0.126,0.0006
4181,0.116,0.0003
4181,0.106,0.0001
4181,0.096,0.0
4182,0.411,77.3
4182,0.398,3.78
4182,0.378,0.49
4182,0.353,0.1626
4182,0.343,0.1197
4182,0.333,0.0894
4182,0.323,0.0658
4182,0.313,0.0569
4182,0.303,0.0492
4182,0.293,0.0341
4182,0.283,0.0275
4182,0.273,0.0257
4182,0.263,0.0234
4182,0.253,0.0199
4182,0.243,0.0159
4182,0.233,0.0129
4182,0.223,0.0111
4182,0.213,0.0096
4182,0.203,0.0077
4182,0.193,0.006
4182,0.183,0.0045
4182,0.173,0.0033
4182,0.163,0.0024
4182,0.153,0.0017
4182,0.143,0.0012
4182,0.133,0.0008
4182,0.123,0.0005
4182,0.113,0.0002
4182,0.103,0.0001
4182,0.093,0.0
4182,0.083,0.0
4182,0.073,0.0
4183,0.4,358.9
4183,0.382,3.8
4183,0.342,0.0504
4183,0.332,0.0332
4183,0.322,0.0186
4183,0.312,0.0099
4183,0.302,0.0061
4183,0.292,0.0043
4183,0.282,0.0031
4183,0.272,0.0023
4183,0.262,0.0017
4183,0.252,0.0012
4183,0.242,0.0009
4183,0.232,0.0006
4183,0.222,0.0004
4183,0.212,0.0002
4183,0.202,0.0001
4183,0.192,0.0001
4183,0.182,0.0001
4183,0.172,0.0
4183,0.162,0.0
4183,0.152,0.0
4183,0.142,0.0
4183,0.132,0.0
4183,0.122,0.0
4183,0.112,0.0
4183,0.102,0.0
4183,0.092,0.0
4183,0.082,0.0
4183,0.072,0.0
4183,0.062,0.0
4183,0.052,0.0
4183,0.042,0.0
4190,0.462,11.55
4190,0.452,3.528
4190,0.437,0.5832
4190,0.431,0.5256
4190,0.408,0.2549
4190,0.382,0.1322
4191,0.471,18.14
4191,0.428,0.4838
4191,0.391,0.1483
4192,0.471,16.99
4192,0.437,0.5904
4192,0.393,0.1469
4193,0.478,19.15
4193,0.436,0.7013
4193,0.396,0.1526
4194,0.471,13.56
4194,0.441,0.7459
4194,0.398,0.1526
4195,0.475,17.28
4195,0.439,0.7718
4195,0.397,0.1642
4200,0.565,275.0
4200,0.393,0.2376
4200,0.379,0.0775
4201,0.56,180.0
4201,0.405,0.432
4201,0.382,0.0802
4202,0.581,246.2
4202,0.418,0.4118
4202,0.387,0.0786
4203,0.581,169.9
4203,0.422,0.2765
4203,0.399,0.068
4204,0.565,55.01
4204,0.441,0.301
4204,0.411,0.056
4210,0.497,2.203
4210,0.494,1.915
4210,0.485,0.6466
4210,0.483,0.5342
4210,0.486,0.491
4210,0.476,0.0199
4210,0.461,0.0136
4210,0.45,0.0281
4211,0.538,182.9
4211,0.425,0.7589
4211,0.391,0.0762
4212,0.534,49.39
4212,0.443,0.6005
4212,0.406,0.0714
4213,0.513,2.765
4213,0.485,0.6307
4213,0.433,0.0438
4220,0.378,115.6
4220,0.314,29.23
4220,0.242,1.67
4221,0.377,106.7
4221,0.327,30.82
4221,0.249,1.555
4222,0.394,111.3
4222,0.337,28.8
4222,0.25,1.454
4223,0.389,99.65
4223,0.342,27.22
4223,0.255,1.318
4224,0.375,56.45
4224,0.333,25.92
4224,0.255,1.115
4230,0.375,98.78
4230,0.277,5.299
4230,0.228,0.7013
4231,0.379,105.8
4231,0.291,11.33
4231,0.239,0.9994
4232,0.378,87.12
4232,0.295,7.142
4232,0.24,0.7762
4233,0.378,68.11
4233,0.294,8.899
4233,0.252,0.7301
4234,0.364,0.9763
4234,0.343,5.76
4234,0.288,4.219
4234,0.269,1.67
4241,0.391,10.66
4241,0.408,14.75
4241,0.408,24.14
4241,0.413,31.4
4241,0.43,79.85
4241,0.438,134.7
4241,0.11,0.0032
4241,0.122,0.0071
4241,0.148,0.0115
4241,0.185,0.0121
4241,0.17,0.0387
4241,0.175,0.0738
4241,0.189,0.0305
4241,0.2,0.0501
4241,0.275,0.0529
4241,0.17,0.1026
4241,0.185,0.1957
4241,0.19,0.1724
4241,0.255,0.271
4241,0.275,0.192
4241,0.222,0.5482
4241,0.222,0.7833
4241,0.24,1.182
4241,0.273,0.5257
4241,0.29,0.5329
4241,0.29,2.159
4241,0.32,4.064
4241,0.365,5.576
4241,0.37,9.479
4242,0.311,1.115
4242,0.329,2.69
4242,0.358,8.774
4242,0.358,10.7
4243,0.1,0.1441
4243,0.275,1.611
4243,0.296,14.94
4243,0.315,29.92
4243,0.322,102.3
4243,0.34,205.7
4243,0.13,0.7384
4251,0.29,0.5454
4251,0.315,1.014
4251,0.33,5.744
4251,0.362,24.75
4251,0.38,59.74
4251,0.38,99.64
4251,0.071,0.002
4251,0.085,0.006
4251,0.106,0.003
4251,0.18,0.009
4251,0.21,0.0284
4251,0.21,0.096
4251,0.25,0.2919
4252,0.281,2.692
4252,0.33,34.38
4252,0.34,39.94
4252,0.34,58.4
4253,0.31,2.018
4253,0.316,4.884
4253,0.335,10.15
4253,0.338,14.75
4253,0.34,17.43
4253,0.34,28.31
4253,0.18,0.1005
4253,0.19,0.4498
4261,0.21,29.38
4261,0.365,146.0
4261,0.378,224.9
4261,0.385,460.9
4261,0.063,0.0002
4261,0.075,0.0009
4261,0.088,0.0044
4261,0.097,0.0106
4261,0.12,0.0517
4261,0.132,0.1863
4261,0.14,1.634
4261,0.16,0.7172
4261,0.16,1.586
4261,0.17,1.532
4261,0.169,3.625
4261,0.19,6.974
4261,0.2,11.56
4262,0.32,92.45
4262,0.358,418.7
4262,0.359,705.0
4262,0.035,0.0001
4262,0.04,0.0003
4262,0.05,0.0046
4262,0.066,0.0405
4262,0.065,0.2562
4262,0.069,1.073
4262,0.07,1.072
4262,0.11,3.766
4262,0.12,6.015
4262,0.13,15.7
4262,0.14,25.32
4262,0.23,76.43
4263,0.255,19.64
4263,0.268,25.01
4263,0.33,62.32
4263,0.33,87.07
4263,0.068,0.0003
4263,0.075,0.0023
4263,0.085,0.0121
4263,0.1,0.0857
4263,0.11,0.2405
4263,0.125,0.5267
4263,0.138,1.027
4263,0.16,1.016
4263,0.16,2.818
4263,0.22,9.577
4271,0.33,2.676
4271,0.35,8.617
4271,0.35,8.866
4271,0.097,0.0175
4271,0.12,0.19
4271,0.271,0.2885
4272,0.21,0.314
4272,0.312,4.784
4272,0.32,11.05
4272,0.328,10.47
4272,0.332,22.44
4272,0.05,0.0001
4272,0.06,0.0003
4272,0.085,0.0014
4272,0.1,0.006
4272,0.11,0.0384
4272,0.13,0.3351
4273,0.24,0.2679
4273,0.32,4.429
4273,0.325,7.609
4273,0.33,20.54
4273,0.33,37.44
4273,0.06,0.0009
4273,0.076,0.005
4273,0.1,0.0226
4273,0.12,0.1658
4281,0.383,157.0
4281,0.38,128.2
4281,0.356,19.81
4281,0.3,7.505
4281,0.29,1.682
4281,0.28,0.6585
4281,0.27,6.013
4281,0.19,2.493
4281,0.16,0.5085
4281,0.13,0.0633
4281,0.115,0.0214
4281,0.108,0.0074
4281,0.096,0.0026
4281,0.089,0.001
4281,0.082,0.0004
4282,0.34,91.94
4282,0.335,85.07
4282,0.324,18.03
4282,0.221,5.002
4282,0.22,3.368
4282,0.18,1.374
4282,0.13,3.087
4282,0.12,1.572
4282,0.112,0.5677
4282,0.095,0.1389
4282,0.084,0.0306
4282,0.075,0.0061
4282,0.07,0.001
4282,0.06,0.0001
4283,0.45,0.0929
4283,0.435,0.0882
4283,0.425,0.1064
4283,0.401,0.0519
4283,0.388,0.0429
4283,0.356,0.0104
4283,0.333,0.0042
4284,0.46,0.0479
4284,0.455,0.0104
4284,0.45,0.0222
4291,0.615,512.2
4291,0.605,131.9
4291,0.6,371.8
4291,0.578,9.831
4291,0.57,19.55
4291,0.565,0.9596
4291,0.563,9.345
4291,0.55,0.14
4291,0.52,0.0332
4291,0.485,0.0098
4291,0.48,0.0059
4310,0.377,1.0
4310,0.381,1.3
4310,0.388,13.0
4310,0.4,76.0
4310,0.32,0.0673
4310,0.31,0.0772
4310,0.3,0.0658
4310,0.29,0.0498
4310,0.28,0.0354
4310,0.27,0.0249
4310,0.26,0.0177
4310,0.25,0.0131
4310,0.24,0.0121
4310,0.23,0.009
4310,0.22,0.005
4311,0.28,95.0
4311,0.279,80.0
4311,0.237,5.3
4311,0.21,0.2499
4311,0.2,0.07565
4311,0.195,0.69
4311,0.19,0.05957
4311,0.18,0.03639
4311,0.17,0.02797
4311,0.16,0.02614
4311,0.15,0.01945
4311,0.14,0.01402
4311,0.13,0.01122
4311,0.12,0.00923
4311,0.11,0.00721
4340,0.271,0.48
4340,0.277,1.3
4340,0.371,9.99
4340,0.382,35.0
4340,0.235,0.3124
4340,0.225,0.0954
4340,0.215,0.0358
4340,0.205,0.0219
4340,0.195,0.0147
4340,0.185,0.0131
4340,0.175,0.0131
4340,0.165,0.0116
4340,0.155,0.0087
4340,0.145,0.0067
4340,0.135,0.0053
4341,0.315,1.4
4341,0.36,4.0
4341,0.384,14.0
4341,0.399,52.0
4341,0.215,0.1795
4341,0.205,0.0125
4341,0.195,0.0462
4341,0.185,0.0279
4341,0.175,0.0177
4341,0.165,0.0174
4341,0.155,0.0142
4341,0.145,0.0107
4341,0.135,0.0073
4390,0.314,59.42
4390,0.313,22.47
4390,0.311,21.29
4390,0.306,6.1
4390,0.266,0.27
4390,0.253,0.15
4390,0.247,2.6
4390,0.273,11.09
4390,0.304,9.24
4390,0.314,8.76
4390,0.148,0.819
4390,0.128,0.5379
4390,0.108,0.2846
4390,0.088,0.122
4390,0.068,0.0389
4390,0.048,0.014
4390,0.13,0.5961
4390,0.11,0.0736
4390,0.09,0.0293
4390,0.07,0.0127
4390,0.05,0.0052
4391,0.317,206.8
4391,0.317,178.4
4391,0.314,168.6
4391,0.276,29.06
4391,0.284,9.1
4391,0.307,65.5
4391,0.314,141.2
4391,0.317,164.9
4391,0.223,1.019
4391,0.203,0.7873
4391,0.183,0.4278
4391,0.163,0.1777
4391,0.143,0.0036
4391,0.113,0.0236
4391,0.093,0.01
4391,0.073,0.0059
4391,0.053,0.002
4391,0.23,0.8043
4391,0.21,0.7972
4391,0.19,0.6681
4391,0.17,0.3721
4391,0.15,0.1559
4391,0.22,1.038
4391,0.2,0.4591
4391,0.18,0.2628
4391,0.16,0.1121
4391,0.14,0.0845
4391,0.12,0.0561
4391,0.1,0.0321
4391,0.08,0.0178
4410,0.419,186.1
4410,0.417,85.96
4410,0.409,36.77
4410,0.37,23.98
4410,0.307,0.14
4410,0.364,13.99
4410,0.379,20.65
4410,0.409,38.34
4410,0.419,108.7
4410,0.195,0.3575
4410,0.175,0.094
4410,0.155,0.024
4410,0.135,0.0215
4410,0.115,0.0115
4410,0.095,0.0012
4410,0.168,0.1053
4410,0.148,0.0323
4410,0.128,0.0143
4410,0.108,0.0068
4410,0.088,0.0035
4410,0.17,0.2955
4410,0.15,0.2133
4410,0.13,0.098
4410,0.11,0.0344
4410,0.09,0.0116
4411,0.306,110.1
4411,0.303,101.0
4411,0.299,110.5
4411,0.265,3.13
4411,0.304,57.96
4411,0.304,54.21
4411,0.306,98.23
4411,0.16,0.6027
4411,0.14,0.4328
4411,0.12,0.1271
4411,0.1,0.0687
4411,0.08,0.0205
4411,0.06,0.0047
4411,0.144,0.6384
4411,0.124,0.3451
4411,0.104,0.1576
4411,0.084,0.0396
4411,0.064,0.0303
4411,0.132,0.4914
4411,0.112,0.1547
4411,0.092,0.0361
4411,0.072,0.0151
4411,0.052,0.0056
4412,0.296,214.7
4412,0.295,135.3
4412,0.295,141.6
4412,0.277,35.22
4412,0.273,20.0
4440,0.351,192.0
4440,0.344,156.2
4440,0.34,112.6
4440,0.331,74.4
4440,0.324,60.96
4440,0.307,45.6
4440,0.305,42.96
4440,0.298,37.92
4440,0.289,30.72
4440,0.272,24.0
4440,0.262,19.2
4440,0.268,19.2
4440,0.247,14.88
4440,0.236,11.04
4440,0.224,8.64
4440,0.224,7.44
4440,0.2,3.6
4440,0.191,2.16
4440,0.164,0.96
4441,0.3,960.0
4441,0.27,520.8
4441,0.281,475.2
4441,0.256,350.4
4441,0.271,333.6
4441,0.281,316.8
4441,0.235,314.4
4441,0.257,307.2
4441,0.251,288.0
4441,0.184,201.6
4441,0.219,216.0
4441,0.244,216.0
4441,0.26,184.8
4441,0.214,180.0
4441,0.251,177.6
4441,0.225,156.0
4441,0.256,141.6
4441,0.195,124.8
4441,0.24,120.0
4441,0.186,116.4
4441,0.227,102.2
4441,0.195,81.12
4441,0.208,70.8
4441,0.222,80.16
4441,0.16,102.2
4441,0.171,59.04
4441,0.197,47.28
4441,0.143,78.72
4441,0.156,59.04
4441,0.178,31.44
4441,0.143,39.36
4441,0.154,15.84
4441,0.116,39.36
4441,0.102,47.28
4441,0.099,14.16
4441,0.07,11.76
4441,0.037,11.76
4442,,
4443,0.3,518.4
4443,0.24,235.2
4443,0.214,168.0
4443,0.166,88.8
4443,0.172,81.6
4443,0.154,72.0
4443,0.145,62.88
4443,0.134,40.8
4443,0.118,25.2
4443,0.119,21.36
4443,0.122,18.96
4443,0.113,18.0
4443,0.104,17.52
4443,0.1,13.92
4443,0.087,9.36
4443,0.081,7.2
4443,0.087,6.24
4443,0.084,5.76
4443,0.075,5.76
4443,0.066,4.56
4444,0.312,368.9
4444,0.31,348.0
4444,0.303,336.0
4444,0.309,317.5
4444,0.304,315.8
4444,0.303,309.6
4444,0.3,295.4
4444,0.304,284.4
4444,0.3,283.2
4444,0.299,228.0
4444,0.291,232.8
4444,0.287,204.0
4444,0.288,172.8
4444,0.272,177.6
4444,0.271,173.0
4444,0.27,168.5
4444,0.27,165.4
4444,0.272,160.8
4444,0.269,156.2
4444,0.262,145.2
4444,0.258,141.1
4444,0.27,134.4
4444,0.268,129.6
4444,0.261,126.7
4444,0.254,125.5
4444,0.256,118.8
4444,0.252,112.8
4444,0.253,104.4
4444,0.248,103.2
4444,0.264,108.2
4444,0.263,102.5
4444,0.258,98.4
4444,0.243,81.6
4444,0.242,70.08
4444,0.243,60.0
4444,0.236,60.24
4444,0.232,55.2
4444,0.234,50.4
4444,0.226,39.84
4444,0.219,29.04
4444,0.216,26.88
4444,0.209,24.0
4444,0.193,16.8
4444,0.189,11.76
4444,0.143,1.2
4445,0.29,259.2
4445,0.264,238.8
4445,0.264,208.8
4445,0.253,141.6
4445,0.246,141.6
4445,0.242,127.2
4445,0.23,129.6
4445,0.233,110.4
4445,0.227,108.0
4445,0.226,117.6
4445,0.22,124.8
4445,0.215,122.4
4445,0.216,91.2
4445,0.203,88.8
4445,0.197,96.0
4445,0.192,103.2
4445,0.18,69.6
4445,0.174,64.8
4445,0.173,56.4
4445,0.167,56.4
4445,0.155,28.32
4445,0.139,27.6
4445,0.103,14.4
4450,0.38,1.2
4450,0.296,0.0864
4450,0.255,0.00864
4450,0.213,0.00086
4450,0.161,9e-05
4450,0.125,1e-05
4460,,
4470,,
4480,,
4490,,
4500,,
4510,0.4077,10.51
4510,0.4072,6.173
4510,0.4042,3.423
4510,0.4028,2.059
4510,0.3979,1.539
4510,0.3944,1.244
4510,0.3895,1.067
4510,0.3859,0.733
4510,0.3763,0.458
4511,0.389,0.338
4511,0.386,0.252
4511,0.384,0.26
4511,0.382,0.163
4511,0.381,0.231
4511,0.379,0.146
4511,0.378,0.17
4511,0.376,0.101
4511,0.375,0.151
4511,0.373,0.118
4511,0.372,0.127
4511,0.371,0.137
4511,0.37,0.0954
4511,0.368,0.0994
4511,0.367,0.151
4511,0.366,0.138
4511,0.364,0.191
4511,0.362,0.163
4511,0.36,0.318
4511,0.358,0.126
4511,0.356,0.172
4511,0.354,0.206
4511,0.352,0.111
4511,0.35,0.1
4511,0.348,0.2
4511,0.347,0.109
4511,0.345,0.144
4511,0.343,0.0626
4511,0.341,0.112
4511,0.339,0.0984
4511,0.337,0.0881
4511,0.335,0.0909
4511,0.332,0.0904
4511,0.33,0.0993
4511,0.328,0.0809
4511,0.326,0.0748
4511,0.324,0.0765
4511,0.322,0.0685
4511,0.32,0.0474
4511,0.319,0.0667
4511,0.317,0.0607
4511,0.315,0.0475
4511,0.314,0.0605
4511,0.312,0.0749
4511,0.311,0.152
4511,0.308,0.0607
4511,0.306,0.0576
4511,0.304,0.0631
4511,0.302,0.0436
4511,0.3,0.0507
4511,0.299,0.0513
4511,0.297,0.0508
4511,0.295,0.0439
4511,0.294,0.0447
4511,0.292,0.049
4511,0.291,0.0449
4511,0.289,0.0532
4511,0.288,0.0372
4511,0.286,0.033
4511,0.284,0.0512
4511,0.283,0.0316
4511,0.281,0.0537
4511,0.279,0.029
4511,0.277,0.039
4511,0.275,0.033
4511,0.274,0.0399
4511,0.272,0.0405
4511,0.27,0.035
4511,0.269,0.048
4511,0.267,0.0502
4511,0.266,0.0436
4511,0.265,0.0401
4511,0.263,0.0375
4511,0.262,0.0451
4511,0.261,0.0445
4511,0.259,0.0235
4511,0.258,0.036
4511,0.257,0.0357
4511,0.256,0.0347
4511,0.255,0.0419
4511,0.254,0.0406
4511,0.253,0.0323
4511,0.252,0.038
4511,0.25,0.0446
4511,0.249,0.0403
4511,0.248,0.0375
4511,0.247,0.0575
4511,0.246,0.0272
4511,0.245,0.0494
4512,0.392,2.96
4512,0.386,2.25
4512,0.38,1.66
4512,0.373,1.18
4512,0.364,0.81
4512,0.355,0.537
4512,0.344,0.344
4512,0.332,0.213
4512,0.319,0.129
4512,0.306,0.0756
4512,0.293,0.0435
4512,0.28,0.0245
4512,0.266,0.0137
4512,0.253,0.00751
4512,0.24,0.00409
4512,0.228,0.00221
4514,,
4520,,
4521,0.344,0.567
4521,0.333,0.383
4521,0.327,0.409
4521,0.291,0.136
4521,0.286,0.0884
4521,0.281,0.234
4521,0.276,0.077
4521,0.27,0.151
4521,0.264,0.225
4521,0.259,0.11
4521,0.254,0.187
4521,0.249,0.085
4521,0.243,0.0708
4521,0.238,0.107
4521,0.232,0.503
4521,0.228,1.06
4521,0.221,1.7
4521,0.194,1.24
4521,0.165,0.956
4521,0.155,1.79
4521,0.145,0.301
4521,0.12,0.401
4521,0.111,0.184
4521,0.104,0.0386
4521,0.108,0.0853
4521,0.104,0.0299
4521,0.096,0.00545
4521,0.105,0.0326
4521,0.088,0.00046
4521,0.103,0.0439
4521,0.076,0.00013
4521,0.102,0.018
4521,0.066,5e-05
4522,0.273,258.0
4522,0.237,112.0
4522,0.189,32.1
4522,0.139,6.01
4522,0.094,0.792
4522,0.061,0.0822
4522,0.038,0.00743
4522,0.024,0.00062
4522,0.015,5e-05
4522,0.009,0.0
4522,0.005,0.0
4522,0.003,0.0
4522,0.002,0.0
4522,0.001,0.0
4522,0.001,0.0
4522,0.0,0.0
4523,0.3237,144.2
4523,0.3237,147.8
4523,0.3206,118.9
4523,0.3167,101.4
4523,0.2933,60.73
4523,0.2004,11.79
4523,0.1651,5.965
4523,0.1325,3.127
4523,0.1052,1.233
4523,0.0907,0.66
4523,0.087,0.546
4523,0.0741,0.191
4530,0.4192,18.24
4530,0.4163,6.461
4530,0.4123,2.33
4530,0.4086,1.093
4530,0.405,0.545
4530,0.4,0.237
4531,0.391,0.0624
4531,0.375,0.355
4531,0.372,0.209
4531,0.37,0.123
4531,0.372,0.134
4531,0.367,0.0684
4531,0.374,0.209
4531,0.369,0.0392
4531,0.364,0.0209
4531,0.371,0.0703
4531,0.367,0.0113
4531,0.359,0.00479
4531,0.369,0.0689
4531,0.364,0.00649
4531,0.355,0.00679
4531,0.366,0.0178
4531,0.36,0.00464
4531,0.35,0.00309
4531,0.364,0.0124
4531,0.357,0.00349
4531,0.346,0.00263
4531,0.361,0.00661
4531,0.354,0.00233
4531,0.341,0.00164
4531,0.358,0.00395
4531,0.351,0.0018
4531,0.337,0.00121
4531,0.356,0.00268
4531,0.347,0.0014
4531,0.333,0.00102
4531,0.353,0.00195
4531,0.344,0.00111
4531,0.329,0.00074
4531,0.351,0.00173
4531,0.341,0.00096
4531,0.325,0.00054
4531,0.349,0.00157
4531,0.339,0.00053
4531,0.323,0.00035
4532,0.398,0.263
4532,0.393,0.0191
4532,0.388,0.0136
4532,0.383,0.00953
4532,0.377,0.00657
4532,0.371,0.00447
4532,0.364,0.00301
4532,0.357,0.002
4532,0.35,0.00132
4532,0.343,0.00086
4532,0.336,0.00056
4532,0.329,0.00037
4532,0.322,0.00024
4532,0.315,0.00015
4532,0.308,0.0001
4532,0.301,6e-05
4533,0.4192,18.24
4533,0.4163,6.461
4533,0.4123,2.33
4533,0.4086,1.093
4533,0.405,0.545
4533,0.4,0.237
4540,,
4541,0.404,1.22
4541,0.397,0.982
4541,0.393,0.65
4541,0.389,0.582
4541,0.386,0.308
4541,0.382,0.254
4541,0.38,0.159
4541,0.377,0.147
4541,0.373,0.0752
4541,0.37,0.0638
4541,0.366,0.0684
4541,0.364,0.0283
4541,0.369,0.148
4541,0.357,0.027
4541,0.366,0.077
4541,0.364,0.097
4541,0.363,0.103
4541,0.361,0.0827
4541,0.36,0.09
4541,0.339,0.00981
4541,0.337,0.0194
4541,0.335,0.0378
4541,0.333,0.023
4541,0.332,0.0287
4541,0.329,0.0347
4541,0.326,0.0457
4541,0.324,0.0229
4541,0.322,0.0295
4541,0.321,0.0148
4541,0.319,0.00552
4541,0.318,0.0139
4541,0.316,0.00798
4541,0.314,0.00719
4541,0.312,0.00773
4541,0.333,0.0869
4541,0.331,0.013
4541,0.329,0.0731
4541,0.305,0.00774
4541,0.303,0.00347
4541,0.301,0.00484
4541,0.324,0.0222
4541,0.323,0.0113
4541,0.322,0.0206
4541,0.321,0.0122
4541,0.32,0.00715
4541,0.319,0.0221
4541,0.289,0.00165
4541,0.287,0.0022
4541,0.284,0.00156
4541,0.282,0.0021
4541,0.279,0.00122
4541,0.313,0.0121
4541,0.312,0.0174
4541,0.312,0.0107
4541,0.271,0.00104
4541,0.27,0.00091
4541,0.31,0.0136
4541,0.309,0.00829
4541,0.266,0.00114
4541,0.308,0.00353
4541,0.308,0.00692
4541,0.262,0.0013
4541,0.306,0.0118
4541,0.306,0.00541
4541,0.259,0.00035
4541,0.258,0.00025
4541,0.305,0.00487
4541,0.304,0.00458
4541,0.303,0.00214
4541,0.303,0.00415
4541,0.303,0.00272
4542,0.396,0.102
4542,0.388,0.0725
4542,0.378,0.0502
4542,0.366,0.0337
4542,0.354,0.022
4542,0.341,0.014
4542,0.327,0.00868
4542,0.313,0.00529
4542,0.299,0.00317
4542,0.284,0.00187
4542,0.27,0.00109
4542,0.257,0.00063
4542,0.243,0.00037
4542,0.23,0.00021
4542,0.218,0.00012
4542,0.206,7e-05
4543,0.4287,7.121
4543,0.4279,5.362
4543,0.4254,3.701
4543,0.4222,2.101
4543,0.4205,1.147
4543,0.4172,0.937
4543,0.4081,0.554
4543,0.4053,0.464
4543,0.3895,0.211
4543,0.3761,0.08
4543,0.3599,0.038
4544,,
4550,0.357,0.216
4550,0.216,0.564
4550,0.162,0.518
4550,0.137,0.216
4550,0.12,0.00328
4550,0.114,0.00112
4550,0.102,0.00086
4551,0.318,0.181
4551,0.248,0.0216
4551,0.202,0.0173
4551,0.18,0.012
4551,0.156,0.00276
4551,0.155,0.00708
4551,0.153,0.0007
4552,0.264,0.337
4552,0.202,0.0467
4552,0.145,0.0346
4552,0.122,0.0156
4552,0.121,0.00199
4552,0.119,0.00067
4552,0.117,0.00042
4553,0.246,0.121
4553,0.219,0.0147
4553,0.216,0.00814
4553,0.208,0.00853
4553,0.208,0.00233
4553,0.207,0.00138
4553,0.207,0.00121
4560,0.462,0.207
4560,0.413,0.0518
4560,0.374,0.038
4560,0.317,0.0285
4560,0.286,0.00605
4560,0.274,0.00112
4560,0.273,0.00084
4561,0.339,0.104
4561,0.33,0.0173
4561,0.322,0.00674
4561,0.314,0.00348
4561,0.304,0.0019
4561,0.301,0.00053
4561,0.3,0.0032
4562,0.312,0.0588
4562,0.285,0.0302
4562,0.277,0.00821
4562,0.264,0.00467
4562,0.259,0.00346
4562,0.258,0.00147
4562,0.256,0.00077
4564,0.36,0.0864
4564,0.339,0.0441
4564,0.326,0.0156
4564,0.299,0.0112
4564,0.277,0.00691
4564,0.267,0.00242
4564,0.259,0.0001
4570,0.41,0.13
4570,0.374,0.0242
4570,0.361,0.0164
4570,0.342,0.00864
4570,0.32,0.00432
4570,0.295,0.00397
4570,0.268,0.00147
4571,0.413,0.138
4571,0.373,0.0164
4571,0.36,0.0121
4571,0.339,0.0095
4571,0.316,0.00588
4571,0.276,0.00492
4571,0.245,0.00225
4572,0.393,0.0864
4572,0.343,0.0449
4572,0.319,0.013
4572,0.302,0.0076
4572,0.258,0.00665
4572,0.246,0.00536
4572,0.234,0.00328
4573,0.321,0.086
4573,0.289,0.0259
4573,0.277,0.00596
4573,0.273,0.0057
4573,0.267,0.00276
4573,0.261,0.00076
4573,0.251,0.00042
4574,0.311,0.216
4574,0.291,0.0259
4574,0.279,0.00518
4574,0.275,0.00242
4574,0.269,0.00156
4574,0.214,0.00147
4574,0.253,0.00036
4575,0.41,0.095
4575,0.388,0.0285
4575,0.371,0.00432
4575,0.366,0.00259
4575,0.363,0.00147
4575,0.354,0.00077
4575,0.344,0.00031
4580,0.235,0.0785
4580,0.146,0.0192
4580,0.087,0.00613
4580,0.074,0.00484
4580,0.062,0.0013
4580,0.061,0.00103
4581,0.228,0.0136
4581,0.126,0.00561
4581,0.083,0.00104
4581,0.071,0.00067
4581,0.062,0.00028
4581,0.059,0.00017
4582,0.209,0.0031
4582,0.158,0.00083
4582,0.117,0.00062
4582,0.102,0.0001
4582,0.087,9e-05
4582,0.077,7e-05
4583,0.226,1.31
4583,0.056,0.00018
4583,0.038,4e-05
4583,0.031,1e-05
4583,0.025,1e-05
4583,0.023,1e-05
4590,0.47,0.0765
4590,0.466,0.1083
4590,0.463,0.06744
4590,0.451,0.07623
4590,0.443,0.07859
4590,0.429,0.06441
4590,0.411,0.0407
4590,0.39,0.02628
4590,0.366,0.01545
4590,0.338,0.00677
4590,0.277,0.00115
4591,0.411,0.00568
4591,0.401,0.00692
4591,0.391,0.00785
4591,0.385,0.00671
4591,0.368,0.00435
4591,0.337,0.00222
4591,0.301,0.00077
4591,0.269,0.00024
4591,0.219,1e-05
4592,0.41,0.02755
4592,0.406,0.03418
4592,0.401,0.03401
4592,0.393,0.02333
4592,0.375,0.01749
4592,0.355,0.01156
4592,0.333,0.00508
4592,0.296,0.00128
4592,0.265,0.00025
4592,0.217,1e-05
4600,0.445,0.0071
4600,0.416,0.006
4600,0.392,0.0032
4600,0.354,0.0011
4600,0.31,0.0004
4600,0.282,0.001
4600,0.234,0.0
4600,0.21,0.0
4601,0.446,0.0418
4601,0.432,0.0553
4601,0.42,0.0394
4601,0.402,0.0203
4601,0.383,0.0109
4601,0.358,0.004
4601,0.32,0.0009
4601,0.27,0.0002
4601,0.231,0.0
4601,0.176,0.0
4602,0.444,0.0368
4602,0.43,0.0516
4602,0.415,0.0388
4602,0.396,0.0205
4602,0.375,0.0086
4602,0.348,0.0034
4602,0.326,0.0014
4602,0.279,0.0003
4602,0.222,0.0
4602,0.185,0.0
4602,0.134,0.0
4610,0.469,0.0228
4610,0.454,0.0327
4610,0.439,0.0258
4610,0.416,0.0181
4610,0.396,0.0092
4610,0.364,0.0037
4610,0.328,0.0014
4610,0.298,0.0005
4610,0.257,0.0001
4610,0.216,0.0
4611,0.452,0.045
4611,0.447,0.0554
4611,0.439,0.0388
