code,P2,P50,P100,P250,P500,P1000,P2000,rho,suction,theta
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,3.7,0.2616
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,3.8,0.2378
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,4.0,0.197
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,4.1,0.191
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,4.3,0.177
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,4.4,0.2
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,4.6,0.1616
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,4.9,0.1537
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,5.1,0.131
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,5.3,0.121
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,5.4,0.0992
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,5.5,0.1294
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,6.0,0.101
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,6.2,0.0838
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,6.6,0.063
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,7.0,0.057
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,7.3,0.0619
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,7.7,0.048
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,8.1,0.0428
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,9.0,0.0326
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,9.8,0.0253
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,10.7,0.0116
4441,0.0,0.008,0.046666666666666676,0.6636363636363636,0.96,0.98,1.0,1.57,11.6,0.0127
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,2.0,0.27
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,2.4,0.2577
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,2.8,0.265
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,3.0,0.253
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,3.4,0.243
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,3.7,0.2264
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,3.8,0.231
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,4.0,0.252
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,4.1,0.214
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,4.2,0.201
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,4.3,0.1935
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,4.4,0.156
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,4.5,0.194
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,4.6,0.1921
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,4.7,0.1657
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,4.8,0.1728
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,4.9,0.194
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,5.1,0.139
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,5.3,0.108
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,5.4,0.1287
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,5.5,0.1161
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,5.6,0.1158
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,5.7,0.1292
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,5.8,0.126
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,5.9,0.1249
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,6.0,0.088
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,6.1,0.1178
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,6.2,0.1065
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,6.3,0.0967
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,6.4,0.14
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,6.5,0.103
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,6.6,0.114
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,6.7,0.086
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,6.8,0.1006
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,6.9,0.0865
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,7.0,0.1019
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,7.1,0.0788
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,7.3,0.1049
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,7.4,0.08
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,7.7,0.072
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,7.8,0.0838
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,7.9,0.0844
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,8.0,0.0714
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,8.1,0.0729
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,8.2,0.101
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,8.4,0.1
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,8.7,0.0791
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,8.8,0.0719
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,9.0,0.0639
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,9.1,0.075
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,9.3,0.075
4442,0.0,0.0,0.038250000000000006,0.38,0.8183333333333334,0.99,1.0,1.63,9.4,0.072
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,0.4,0.306
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,0.5,0.304
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,0.8,0.3
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,0.9,0.294
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,1.0,0.306
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,1.2,0.298
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,1.4,0.3
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,1.6,0.29
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,1.8,0.26
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,2.0,0.25
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,2.1,0.2207
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,2.2,0.18
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,2.4,0.146
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,2.7,0.105
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,2.9,0.08
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,3.1,0.08
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,3.2,0.062
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,3.4,0.06
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,3.9,0.0389
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,5.0,0.024
4443,0.0,0.0,0.0,0.27920987654320994,1.0,1.0,1.0,1.63,5.6,0.024
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,2.6,0.296
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,3.0,0.276
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,3.1,0.264
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,3.2,0.275
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,3.6,0.253
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,3.8,0.226
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,4.0,0.227
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,4.3,0.202
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,4.4,0.203
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,4.5,0.185
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,4.7,0.178
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,4.9,0.1705
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,5.0,0.161
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,5.2,0.152
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,5.4,0.1404
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,5.5,0.1333
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,5.6,0.128
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,5.7,0.121
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,5.8,0.122
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,5.9,0.1147
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,6.2,0.1065
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,6.3,0.109
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,6.5,0.1003
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,6.8,0.094
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,6.9,0.098
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,7.1,0.0905
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,7.3,0.092
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,7.5,0.088
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,7.7,0.0855
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,8.1,0.083
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,8.4,0.08
4444,0.0,0.0,0.05500000000000001,0.32166666666666666,0.840842105263158,1.0,1.0,1.67,9.1,0.079
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,2.0,0.285
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,2.1,0.295
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,2.2,0.29
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,2.6,0.288
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,3.0,0.285
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,3.1,0.294
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,3.2,0.29
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,3.3,0.285
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,3.5,0.2849
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,3.6,0.29
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,3.7,0.2874
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,3.9,0.282
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,4.0,0.2752
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,4.3,0.2575
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,4.5,0.26
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,4.6,0.251
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,4.7,0.25
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,4.9,0.23
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,5.2,0.211
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,5.3,0.2
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,5.4,0.215
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,5.5,0.198
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,5.7,0.1924
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,5.8,0.195
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,5.9,0.19
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,6.0,0.179
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,6.2,0.168
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,6.3,0.178
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,6.7,0.15
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,7.1,0.15
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,7.3,0.1279
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,7.7,0.107
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,8.1,0.109
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,8.3,0.095
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,8.8,0.088
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,9.8,0.072
4445,0.0,0.0,0.08076923076923079,0.5512499999999999,0.99,1.0,1.0,1.68,10.5,0.058
4520,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,0.4,0.354
4520,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,1.1,0.349
4520,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,2.1,0.345
4520,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,3.4,0.326
4520,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,4.0,0.27
4520,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,5.2,0.172
4520,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,6.3,0.1
4520,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,8.4,0.06
4520,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,11.7,0.044
4520,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,14.3,0.037
4520,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,100.0,0.032
4521,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,0.4,0.354
4521,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,1.1,0.349
4521,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,2.1,0.345
4521,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,3.4,0.326
4521,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,4.0,0.27
4521,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,5.2,0.172
4521,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,6.3,0.1
4521,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,8.4,0.06
4521,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,11.7,0.044
4521,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,14.3,0.037
4521,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,100.0,0.032
4522,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,0.4,0.354
4522,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,1.1,0.349
4522,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,2.1,0.345
4522,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,3.4,0.326
4522,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,4.0,0.37
4522,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,5.2,0.172
4522,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,6.3,0.1
4522,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,8.4,0.06
4522,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,11.7,0.044
4522,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,14.3,0.037
4522,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.43,100.0,0.032
4523,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.55,0.4,0.354
4523,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.55,1.1,0.349
4523,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.55,2.1,0.345
4523,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.55,3.4,0.326
4523,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.55,4.0,0.37
4523,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.55,5.2,0.172
4523,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.55,6.3,0.1
4523,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.55,8.4,0.06
4523,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.55,11.7,0.044
4523,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.55,14.3,0.037
4523,0.007,0.010741935483870969,0.06690322580645162,0.59,0.909,0.985,1.0,1.55,100.0,0.032
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,0.0,0.38
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,0.2,0.376
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,0.3,0.374
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,0.5,0.369
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,0.7,0.365
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,1.0,0.357
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,1.5,0.337
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,2.0,0.31
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,3.0,0.215
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,5.0,0.131
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,7.0,0.112
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,10.0,0.096
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,15.0,0.081
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,20.0,0.073
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,30.0,0.063
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,50.0,0.052
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,70.0,0.046
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,100.0,0.039
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,150.0,0.033
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,200.0,0.028
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,300.0,0.025
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,500.0,0.022
4650,0.01,0.0675,0.11714285714285715,0.295,0.72,0.9214285714285715,1.0,1.622,700.0,0.021
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,0.0,0.377
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,0.2,0.362
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,0.3,0.353
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,0.5,0.341
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,0.7,0.333
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,1.0,0.321
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,1.5,0.298
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,2.0,0.27
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,3.0,0.236
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,5.0,0.171
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,7.0,0.112
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,10.0,0.096
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,15.0,0.086
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,20.0,0.08
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,30.0,0.075
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,50.0,0.069
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,70.0,0.066
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,100.0,0.063
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,150.0,0.062
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,200.0,0.061
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,300.0,0.061
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,500.0,0.06
4651,0.01,0.045000000000000005,0.10142857142857144,0.30625,0.6875,0.8857142857142857,1.0,1.613,700.0,0.06
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,0.0,0.463
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,0.2,0.413
4660,0.04,0.085,0.13571428571428573,0.33375,0.7525000000000001,0.9428571428571428,1.0,1.37,0.3,0.383
